Name,Height,Weight,Age,Sex,Profession,Salary,Height_indicator,Weight_indicator,Apartments_count
Григорьевa Эмилия,179.0,51.0,57,ж,автослесарь,495000,0,0,0
Тимофеевa Магдалена,158.0,78.0,63,ж,бухгалтер,461000,0,0,0
Гусевa Виталия,165.0,57.0,34,ж,врач,56000,0,0,0
Капустинa Агафия,155.0,52.0,52,ж,автослесарь,37000,0,0,2
Никитинa Стефания,173.0,74.0,79,ж,студент,353000,0,0,0
Федосеевa Авдотья,174.52731681034481,43.0,30,ж,врач,124000,1,0,0
Кудрявцевa Лукерья,158.0,71.0,68,ж,продавец,151000,0,0,0
Агафоновa Нинель,155.0,44.0,25,ж,автослесарь,359000,0,0,0
Хохловa Соня,174.52731681034481,59.0,30,ж,студент,382000,1,0,1
Зуевa Тамила,174.0,52.0,31,ж,преподаватель,279000,0,0,0
Кулаковa Фаина,169.0,57.0,49,ж,сантехник,448000,0,0,1
Вороновa Юлия,163.0,50.0,38,ж,преподаватель,93000,0,0,2
Рябовa Рада,179.0,61.0,32,ж,преподаватель,259000,0,0,0
Хохловa Богдана,180.0,72.0,54,ж,инженер,219000,0,0,0
Наумовa Раяна,174.52731681034481,55.0,61,ж,сантехник,480000,1,0,0
Лихачёвa Тамара,158.0,67.0,36,ж,студент,215000,0,0,0
Бобылёвa Макария,162.0,47.0,23,ж,продавец,357000,0,0,0
Андреевa Марфа,180.0,44.0,61,ж,врач,333000,0,0,0
Сафоновa Василина,165.0,77.0,87,ж,программист,90000,0,0,1
Мамонтовa Ольга,172.0,54.0,27,ж,продавец,165000,0,0,0
Буровa Фрида,172.0,58.0,28,ж,программист,328000,0,0,1
Туровa Изабелла,177.0,45.0,53,ж,студент,147000,0,0,0
Овчинниковa Сабина,162.0,66.0,78,ж,программист,118000,0,0,0
Кулаковa Лидия,164.0,76.0,34,ж,инженер,236000,0,0,1
Ивановa София,174.52731681034481,49.0,51,ж,автослесарь,394000,1,0,0
Зиновьевa Соня,172.0,46.0,67,ж,бухгалтер,215000,0,0,1
Терентьевa Дарья,177.0,68.0,29,ж,сантехник,491000,0,0,0
Калашниковa Эльвира,171.0,65.0,68,ж,врач,260000,0,0,0
Беляковa Динара,164.0,59.0,18,ж,преподаватель,25000,0,0,1
Виноградовa Оксана,174.52731681034481,77.0,37,ж,инженер,267000,1,0,0
Ларионовa Анжела,174.0,65.0,36,ж,врач,369000,0,0,0
Матвеевa Агафия,164.0,45.0,62,ж,инженер,303000,0,0,0
Черновa Агния,165.0,66.0,40,ж,программист,483000,0,0,1
Колобовa Маргарита,160.0,52.0,59,ж,преподаватель,194000,0,0,0
Емельяновa Янина,181.0,49.0,85,ж,бухгалтер,410000,0,0,0
Щербаковa Эдита,166.0,70.0,59,ж,бухгалтер,435000,0,0,1
Селезнёвa Наталья,158.0,77.0,57,ж,бухгалтер,225000,0,0,0
Тарасовa Милица,156.0,56.0,87,ж,бухгалтер,236000,0,0,2
Кудрявцевa Алсу,164.0,74.0,29,ж,инженер,474000,0,0,2
Пестовa Эльза,162.0,67.0,75,ж,бухгалтер,315000,0,0,0
Елисеевa Виталина,174.52731681034481,47.0,49,ж,студент,382000,1,0,1
Зуевa Аида,171.0,45.0,68,ж,инженер,177000,0,0,0
Фоминa Кира,179.0,77.0,21,ж,инженер,482000,0,0,0
Дементьевa Цагана,174.0,43.0,51,ж,преподаватель,316000,0,0,0
Роговa Мирослава,162.0,61.0,27,ж,продавец,348000,0,0,0
Козловa Цветана,156.0,59.0,50,ж,программист,393000,0,0,0
Андреевa Лера,158.0,51.0,44,ж,бухгалтер,250000,0,0,0
Хохловa Иветта,176.0,45.0,75,ж,продавец,63000,0,0,0
Прохоровa Мирра,155.0,68.0,89,ж,врач,292000,0,0,0
Кирилловa Зинаида,184.0,58.0,36,ж,продавец,164000,0,0,1
Горбуновa Элеонора,177.0,74.0,32,ж,программист,119000,0,0,0
Шаровa Ангелина,180.0,75.0,32,ж,бухгалтер,317000,0,0,1
Кузнецовa Влада,174.52731681034481,70.0,26,ж,бухгалтер,134000,1,0,0
Никоновa Лидия,175.0,51.0,28,ж,инженер,319000,0,0,0
Медведевa Камилла,161.0,72.0,36,ж,бухгалтер,470000,0,0,0
Афанасьевa Прасковья,167.0,70.0,41,ж,инженер,99000,0,0,0
Павловa Клара,184.0,71.0,34,ж,продавец,48000,0,0,0
Волковa Инга,174.52731681034481,49.0,86,ж,продавец,436000,1,0,0
Черновa Влада,181.0,61.0,25,ж,инженер,367000,0,0,0
Морозовa Аделия,165.0,56.0,55,ж,автослесарь,56000,0,0,0
Мышкинa София,169.0,41.0,62,ж,автослесарь,370000,0,0,0
Анисимовa Маргарита,162.0,77.0,22,ж,врач,226000,0,0,0
Ивановa Дарья,170.0,54.0,19,ж,сантехник,131000,0,0,1
Гурьевa Раяна,175.0,73.0,67,ж,врач,337000,0,0,1
Захаровa Ефросинья,164.0,47.0,70,ж,врач,192000,0,0,0
Мартыновa Галина,157.0,52.0,85,ж,инженер,337000,0,0,0
Харитоновa Устинья,179.0,57.0,28,ж,студент,369000,0,0,0
Григорьевa Амалия,157.0,59.0,85,ж,продавец,12000,0,0,0
Воробьёвa Тамара,155.0,77.0,43,ж,автослесарь,176000,0,0,0
Давыдовa Прасковья,156.0,42.0,74,ж,бухгалтер,341000,0,0,0
Самойловa Александрина,162.0,76.0,48,ж,программист,39000,0,0,0
Федотовa Милица,180.0,40.0,73,ж,сантехник,494000,0,0,0
Кононовa Юлия,160.0,68.0,24,ж,автослесарь,107000,0,0,0
Морозовa Милана,164.0,70.0,67,ж,врач,170000,0,0,1
Голубевa Марина,159.0,75.0,18,ж,автослесарь,160000,0,0,0
Колесниковa Иоанна,168.0,60.0,45,ж,врач,81000,0,0,0
Сафоновa Евгения,155.0,65.0,44,ж,продавец,45000,0,0,0
Сафоновa Фрида,179.0,51.0,71,ж,преподаватель,358000,0,0,0
Пономарёвa Евдокия,168.0,41.0,78,ж,инженер,42000,0,0,0
Григорьевa Аполлинария,155.0,44.0,65,ж,программист,373000,0,0,0
Лихачёвa Карина,157.0,62.0,35,ж,студент,463000,0,0,1
Громовa Рита,166.0,58.0,64,ж,программист,359000,0,0,0
Савинa Лолита,158.0,60.0,61,ж,автослесарь,456000,0,0,0
Гурьевa Элина,174.52731681034481,51.0,80,ж,автослесарь,326000,1,0,0
Котовa Домника,172.0,68.0,43,ж,преподаватель,135000,0,0,0
Рябовa Виола,157.0,44.0,82,ж,бухгалтер,317000,0,0,1
Зуевa Вета,178.0,74.0,68,ж,автослесарь,150000,0,0,0
Исаевa Рада,174.52731681034481,44.0,74,ж,сантехник,21000,1,0,0
Фомичёвa Марьяна,172.0,41.0,23,ж,продавец,372000,0,0,0
Лобановa Магдалина,174.52731681034481,53.0,88,ж,преподаватель,316000,1,0,0
Кошелевa Лара,163.0,66.0,51,ж,автослесарь,80000,0,0,1
Комаровa Виола,157.0,57.0,33,ж,инженер,104000,0,0,0
Медведевa Ира,160.0,53.0,55,ж,продавец,147000,0,0,0
Абрамовa Ванда,174.52731681034481,51.0,68,ж,преподаватель,368000,1,0,0
Орловa Пелагея,158.0,64.0,81,ж,преподаватель,49000,0,0,0
Борисовa Иллирика,158.0,42.0,24,ж,студент,213000,0,0,0
Ермаковa Нора,156.0,75.0,22,ж,врач,158000,0,0,0
Кулаковa Алла,174.0,74.0,47,ж,врач,311000,0,0,0
Герасимовa Галина,167.0,57.0,67,ж,продавец,306000,0,0,1
Денисовa Ира,157.0,75.0,85,ж,преподаватель,164000,0,0,1
Мухинa Элина,157.0,58.0,57,ж,врач,76000,0,0,0
Денисовa Лилия,157.0,65.0,29,ж,автослесарь,321000,0,0,0
Анисимовa Алиса,172.0,47.0,42,ж,бухгалтер,493000,0,0,0
Назаровa Яна,163.0,55.0,35,ж,врач,191000,0,0,0
Белозёровa Елена,160.0,69.0,30,ж,студент,366000,0,0,0
Гурьевa Каролина,156.0,50.0,18,ж,сантехник,307000,0,0,1
Шараповa София,159.0,66.0,48,ж,программист,192000,0,0,0
Иванковa Гертруда,164.0,46.0,44,ж,преподаватель,440000,0,0,0
Беляковa Капитолина,163.0,63.0,71,ж,бухгалтер,326000,0,0,0
Комиссаровa Макария,158.0,48.0,87,ж,бухгалтер,73000,0,0,3
Авдеевa Изольда,161.0,68.0,24,ж,программист,43000,0,0,1
Копыловa Алеся,164.0,55.0,33,ж,сантехник,96000,0,0,0
Иванковa Авдотья,174.52731681034481,42.0,41,ж,преподаватель,52000,1,0,0
Дорофеевa Валентина,184.0,56.0,80,ж,студент,296000,0,0,0
Ефремовa Камилла,155.0,79.0,38,ж,продавец,160000,0,0,0
Вороновa Мирослава,173.0,54.0,83,ж,автослесарь,110000,0,0,0
Журавлёвa Алиса,175.0,79.0,25,ж,программист,393000,0,0,0
Лапинa Наталия,176.0,43.0,33,ж,инженер,113000,0,0,1
Кузнецовa Авдотья,171.0,53.0,30,ж,продавец,331000,0,0,1
Фадеевa Алина,173.0,42.0,71,ж,программист,405000,0,0,1
Хохловa Виталия,169.0,72.0,63,ж,врач,254000,0,0,1
Шиловa Ия,174.52731681034481,70.0,61,ж,бухгалтер,454000,1,0,0
Гришинa Прасковья,170.0,50.0,25,ж,программист,29000,0,0,1
Гавриловa Елена,174.52731681034481,53.0,59,ж,автослесарь,137000,1,0,1
Ермаковa Лара,182.0,58.0,50,ж,инженер,489000,0,0,0
Богдановa Ефросинья,178.0,59.0,89,ж,продавец,437000,0,0,0
Зиминa Виола,158.0,69.0,59,ж,студент,463000,0,0,0
Ефимовa Инга,184.0,68.0,29,ж,продавец,294000,0,0,1
Прохоровa Валерия,184.0,74.0,59,ж,инженер,406000,0,0,0
Соколовa Анна,179.0,56.0,74,ж,бухгалтер,36000,0,0,0
Беляевa Серафима,168.0,62.0,73,ж,преподаватель,195000,0,0,0
Логиновa Эвелина,155.0,42.0,26,ж,продавец,453000,0,0,0
Большаковa Лада,174.52731681034481,56.0,48,ж,врач,428000,1,0,0
Комаровa Марфа,170.0,72.0,50,ж,инженер,455000,0,0,0
Павловa Диана,172.0,74.0,35,ж,программист,348000,0,0,0
Петуховa Павлина,184.0,75.0,30,ж,инженер,276000,0,0,0
Федосеевa Ирина,182.0,63.0,68,ж,преподаватель,448000,0,0,0
Трофимовa Ася,158.0,72.0,59,ж,автослесарь,482000,0,0,1
Горбачёвa Мария,170.0,60.0,51,ж,преподаватель,234000,0,0,0
Орловa Ева,165.0,67.0,81,ж,студент,320000,0,0,0
Горбачёвa Катерина,157.0,69.0,78,ж,студент,415000,0,0,0
Карповa Марианна,169.0,45.0,28,ж,автослесарь,225000,0,0,0
Калининa Иветта,184.0,46.0,57,ж,автослесарь,191000,0,0,0
Рыбаковa Венера,179.0,48.0,63,ж,преподаватель,282000,0,0,0
Сафоновa Амелия,175.0,48.0,21,ж,студент,11000,0,0,0
Сысоевa Кира,171.0,40.0,32,ж,сантехник,386000,0,0,0
Дроздовa Лика,174.52731681034481,70.0,54,ж,инженер,56000,1,0,1
Исаевa Фаина,167.0,73.0,33,ж,программист,87000,0,0,0
Анисимовa Эльза,158.0,63.0,31,ж,инженер,298000,0,0,0
Белоусовa Гелла,162.0,64.0,47,ж,сантехник,143000,0,0,1
Дроздовa Елена,173.0,72.0,78,ж,автослесарь,355000,0,0,1
Куликовa Акулина,181.0,72.0,74,ж,инженер,334000,0,0,1
Виноградовa Кристина,179.0,40.0,86,ж,инженер,370000,0,0,1
Макаровa Илона,177.0,60.0,56,ж,студент,75000,0,0,0
Мясниковa Наталья,178.0,75.0,28,ж,инженер,187000,0,0,1
Евсеевa Октябрина,164.0,55.0,83,ж,врач,217000,0,0,0
Овчинниковa Платонида,164.0,68.0,59,ж,врач,234000,0,0,0
Брагинa Лукерья,174.52731681034481,55.0,76,ж,врач,61000,1,0,0
Носковa Евдокия,183.0,68.0,87,ж,программист,443000,0,0,1
Абрамовa Жанна,155.0,43.0,88,ж,автослесарь,405000,0,0,0
Красильниковa Галина,174.52731681034481,55.0,27,ж,врач,430000,1,0,0
Колесниковa Милица,178.0,64.0,29,ж,продавец,465000,0,0,1
Жуковa Юлия,170.0,52.0,23,ж,врач,154000,0,0,1
Кудряшовa Василиса,159.0,53.0,32,ж,автослесарь,445000,0,0,0
Устиновa Иветта,156.0,54.0,71,ж,инженер,271000,0,0,0
Сазоновa Венера,157.0,66.0,62,ж,студент,380000,0,0,0
Мироновa Анастасия,177.0,71.0,76,ж,продавец,232000,0,0,0
Рыбаковa Виола,181.0,66.0,87,ж,врач,347000,0,0,0
Сухановa Вероника,182.0,75.0,83,ж,врач,238000,0,0,0
Уваровa Лара,174.52731681034481,73.0,66,ж,сантехник,361000,1,0,0
Беловa Лика,183.0,72.0,22,ж,бухгалтер,178000,0,0,0
Одинцовa Нина,171.0,42.0,21,ж,программист,459000,0,0,0
Зуевa Леся,178.0,77.0,86,ж,бухгалтер,32000,0,0,1
Андреевa Инна,161.0,55.0,44,ж,продавец,443000,0,0,0
Самойловa Алсу,174.0,78.0,88,ж,бухгалтер,128000,0,0,2
Рябовa Роксана,159.0,42.0,70,ж,продавец,107000,0,0,0
Устиновa Зинаида,174.52731681034481,49.0,19,ж,сантехник,434000,1,0,1
Иванковa Инесса,159.0,55.0,30,ж,автослесарь,383000,0,0,0
Емельяновa Алла,184.0,71.0,68,ж,программист,46000,0,0,1
Лапинa Лера,182.0,65.0,28,ж,продавец,322000,0,0,0
Меркушевa Ольга,160.0,59.0,63,ж,студент,342000,0,0,0
Мамонтовa Изольда,175.0,79.0,64,ж,автослесарь,308000,0,0,1
Афанасьевa Зоя,184.0,75.0,47,ж,врач,442000,0,0,0
Аксёновa Янина,159.0,58.0,41,ж,инженер,148000,0,0,1
Зуевa Варвара,182.0,64.0,42,ж,преподаватель,388000,0,0,0
Дроздовa Акулина,177.0,42.0,44,ж,врач,144000,0,0,0
Сидоровa Аполлинария,176.0,51.0,28,ж,студент,395000,0,0,1
Мухинa Агата,156.0,43.0,47,ж,инженер,44000,0,0,0
Николаевa Аделаида,176.0,68.0,56,ж,программист,188000,0,0,2
Кузьминa Регина,155.0,47.0,35,ж,студент,221000,0,0,0
Королёвa Глафира,155.0,67.0,54,ж,программист,403000,0,0,0
Егоровa Нелли,175.0,54.0,85,ж,сантехник,241000,0,0,3
Кулаковa Рада,165.0,79.0,29,ж,преподаватель,315000,0,0,1
Ширяевa Ада,172.0,40.0,88,ж,инженер,175000,0,0,0
Ершовa Ефросинья,167.0,52.0,52,ж,автослесарь,487000,0,0,1
Князевa Вилена,166.0,46.0,51,ж,продавец,291000,0,0,0
Алексеевa Богдана,178.0,60.0,62,ж,преподаватель,86000,0,0,0
